msn,location,daily_consumption_load,energy_supplied,energy_billed,technical_loss_kwh,loss_ratio,timestamp
7F6ACD62,Delhi,246.49,269.57,246.63,22.939999999999998,0.08387916451264603,2022-05-15
3F42A75F,Mumbai,234.6,255.07,235.27,19.799999999999997,0.07362985190795378,2022-05-15
344684B5,Kolkata,243.16,265.57,242.9,22.67,0.08227936544430696,2022-05-15
0653DAA9,Bengaluru,245.26,265.87,245.02,20.849999999999998,0.07777203378045812,2022-05-15
0653DAA9,Bengaluru,252.4,271.86,252.71,19.15,0.0698198171155543,2022-05-16
344684B5,Kolkata,252.51,273.61,253.1,20.510000000000005,0.07457766392843583,2022-05-16
3F42A75F,Mumbai,240.67,260.5,240.8,19.7,0.07524128583750435,2022-05-16
7F6ACD62,Delhi,241.05,261.16,240.65,20.51,0.07735906504690677,2022-05-16
ACE43B7D,Chennai,240.06,260.27,240.46,19.81,0.07719985632327267,2022-05-16
ACE43B7D,Chennai,230.12,249.15,230.14000000000001,19.009999999999998,0.07711663840336731,2022-05-17
7F6ACD62,Delhi,230.62,247.03,228.99,18.04,0.07718452203131841,2022-05-17
3F42A75F,Mumbai,226.34,245.07,225.52,19.549999999999997,0.07962176036180313,2022-05-17
344684B5,Kolkata,236.75,254.07,235.84,18.229999999999997,0.07603767482585387,2022-05-17
0653DAA9,Bengaluru,265.83,285.39,265.72,19.669999999999998,0.07326026410198723,2022-05-17
0653DAA9,Bengaluru,216.21,234.97,217.49,17.479999999999997,0.0746896853527769,2022-05-18
344684B5,Kolkata,224.51,241.33,223.34,17.990000000000002,0.07284343017048071,2022-05-18
3F42A75F,Mumbai,253.13,274.4,252.86,21.540000000000003,0.07988285536755485,2022-05-18
7F6ACD62,Delhi,269.74,293.34,269.87,23.47,0.07987827170475048,2022-05-18
ACE43B7D,Chennai,243.43,262.31,245.08,17.23,0.06625040170093037,2022-05-18
7F6ACD62,Delhi,241.86,264.44,242.25,22.19,0.08319322741478768,2022-05-19
3F42A75F,Mumbai,252.34,271.39,251.32999999999998,20.06,0.0752997597588359,2022-05-19
ACE43B7D,Chennai,240.88,260.54,240.14,20.4,0.07659098614832159,2022-05-19
0653DAA9,Bengaluru,257.58,279.64,258.66,20.98,0.07724722832985319,2022-05-19
344684B5,Kolkata,233.35,253.6,232.95,20.650000000000002,0.08132416336349328,2022-05-19
0653DAA9,Bengaluru,234.08,250.09,233.17,16.919999999999998,0.06933416251683976,2022-05-20
344684B5,Kolkata,220.55,240.02,221.07,18.950000000000003,0.08279702306771158,2022-05-20
3F42A75F,Mumbai,231.16,252.11,231.57,20.54,0.07929329488527541,2022-05-20
7F6ACD62,Delhi,249.47,267.28,249.73,17.549999999999997,0.06554325151148192,2022-05-20
ACE43B7D,Chennai,243.67,260.71,243.95,16.76,0.06726429948533524,2022-05-20
ACE43B7D,Chennai,242.41,263.03,243.17,19.86,0.07532061473486938,2022-05-21
7F6ACD62,Delhi,238.75,258.32,239.41,18.909999999999997,0.07373926240575587,2022-05-21
3F42A75F,Mumbai,255.99,277.82,254.97,22.849999999999998,0.08468984029203834,2022-05-21
344684B5,Kolkata,242.12,260.15,241.32,18.83,0.07393380269571023,2022-05-21
0653DAA9,Bengaluru,245.5,264.64,244.21,20.43,0.07738715066135327,2022-05-21
0653DAA9,Bengaluru,247.4,267.69,247.77,19.92,0.07441168811583258,2022-05-22
344684B5,Kolkata,234.32999999999998,252.83,233.94,18.89,0.07497962865590095,2022-05-22
3F42A75F,Mumbai,248.44,268.29,248.9,19.389999999999997,0.0755478188025608,2022-05-22
7F6ACD62,Delhi,236.14,256.74,235.85999999999999,20.88,0.07839183648485033,2022-05-22
ACE43B7D,Chennai,250.28,268.68,249.89000000000001,18.790000000000003,0.0699485392489843,2022-05-22
7F6ACD62,Delhi,233.56,256.2,235.56,20.639999999999997,0.07791652029158375,2022-05-23
3F42A75F,Mumbai,250.19,271.97,250.47,21.5,0.08066068035441144,2022-05-23
ACE43B7D,Chennai,217.87,234.12,217.12,17.0,0.0733242457329147,2022-05-23
0653DAA9,Bengaluru,250.32,267.93,249.14,18.79,0.06907036117101148,2022-05-23
344684B5,Kolkata,239.32,257.81,238.63,19.18,0.07403850609426038,2022-05-23
0653DAA9,Bengaluru,236.3,256.37,236.55,19.819999999999997,0.07401473893155092,2022-05-24
344684B5,Kolkata,258.77,278.32,259.29,19.03,0.06621243941374307,2022-05-24
3F42A75F,Mumbai,248.38,268.24,247.88,20.360000000000003,0.07784905764453094,2022-05-24
7F6ACD62,Delhi,228.62,247.15,228.75,18.400000000000002,0.07543123741342246,2022-05-24
ACE43B7D,Chennai,253.19,272.33,253.05,19.279999999999998,0.07113591782183969,2022-05-24
7F6ACD62,Delhi,255.59,276.77,254.6,22.17,0.08022312612702197,2022-05-25
3F42A75F,Mumbai,248.69,270.16,248.69,21.47,0.07550865538881868,2022-05-25
ACE43B7D,Chennai,236.32,259.65,237.98,21.669999999999998,0.07977473799036261,2022-05-25
0653DAA9,Bengaluru,231.01,247.82999999999998,230.8,17.029999999999998,0.0670101468363954,2022-05-25
344684B5,Kolkata,264.02,284.45,263.17,21.28,0.07473848522582384,2022-05-25
0653DAA9,Bengaluru,251.25,272.86,250.88,21.979999999999997,0.08075865852706084,2022-05-26
344684B5,Kolkata,242.24,264.69,243.1,21.59,0.0793272546123139,2022-05-26
3F42A75F,Mumbai,245.87,265.98,245.59,20.389999999999997,0.07752158174949549,2022-05-26
7F6ACD62,Delhi,243.57,263.54,242.3,21.240000000000002,0.07952172632083727,2022-05-26
ACE43B7D,Chennai,259.73,281.18,260.16,21.020000000000003,0.0735683494657649,2022-05-26
0653DAA9,Bengaluru,252.81,272.75,252.32,20.43,0.07702179357754703,2022-05-27
344684B5,Kolkata,248.39,268.91,248.41,20.5,0.07160287323347095,2022-05-27
3F42A75F,Mumbai,261.53,284.01,261.4,22.61,0.07983701174405315,2022-05-27
7F6ACD62,Delhi,254.97,273.96,254.73,19.23,0.07145928059692093,2022-05-27
ACE43B7D,Chennai,225.6,244.75,225.16,19.59,0.07969035511772855,2022-05-27
ACE43B7D,Chennai,254.94,274.97,254.23,20.740000000000002,0.0755617289567656,2022-05-28
3F42A75F,Mumbai,226.79,245.15,228.33,16.82,0.0675279525147053,2022-05-28
7F6ACD62,Delhi,250.02,269.94,248.56,21.380000000000003,0.076517449390839,2022-05-28
0653DAA9,Bengaluru,244.33,264.31,244.34,19.970000000000002,0.07469723207808228,2022-05-28
344684B5,Kolkata,252.62,273.2,253.31,19.889999999999997,0.07323824098006491,2022-05-28
0653DAA9,Bengaluru,255.63,275.06,254.84,20.219999999999995,0.0764446109751618,2022-05-29
344684B5,Kolkata,229.15,244.74,228.78,15.959999999999999,0.06621730614431476,2022-05-29
3F42A75F,Mumbai,252.14,271.66,251.73,19.93,0.07511201078359868,2022-05-29
7F6ACD62,Delhi,228.79,246.4,228.75,17.65,0.07092229170604615,2022-05-29
ACE43B7D,Chennai,223.39,242.19,223.24,18.95,0.07633766634964906,2022-05-29
ACE43B7D,Chennai,222.9,239.91,221.75,18.160000000000004,0.07405473531754907,2022-05-30
7F6ACD62,Delhi,248.35,266.55,248.36,18.19,0.06855093142492692,2022-05-30
3F42A75F,Mumbai,264.76,285.3,265.41,19.889999999999997,0.0688203342421716,2022-05-30
344684B5,Kolkata,249.5,268.6,249.56,19.04,0.07052974817947089,2022-05-30
0653DAA9,Bengaluru,248.4,268.98,248.7,20.28,0.07816072874755708,2022-05-30
0653DAA9,Bengaluru,250.51,270.79,250.72,20.070000000000004,0.07592541832662532,2022-05-31
344684B5,Kolkata,238.79,262.88,240.55,22.330000000000002,0.08419645240851685,2022-05-31
3F42A75F,Mumbai,245.63,265.01,244.92,20.09,0.0749182825085346,2022-05-31
7F6ACD62,Delhi,248.3,267.87,248.73,19.140000000000004,0.07433032606266,2022-05-31
ACE43B7D,Chennai,258.29,276.84000000000003,258.33,18.51,0.06922451354164545,2022-05-31
ACE43B7D,Chennai,247.3,267.96,248.21,19.75,0.07501234458913766,2022-06-01
7F6ACD62,Delhi,259.13,282.99,260.06,22.930000000000003,0.07861295885834232,2022-06-01
3F42A75F,Mumbai,249.5,271.3,250.44,20.860000000000003,0.07422900256675996,2022-06-01
344684B5,Kolkata,262.23,284.47,263.55,20.92,0.07335509802822061,2022-06-01
0653DAA9,Bengaluru,243.04,266.89,244.94,21.950000000000003,0.07832460860540906,2022-06-01
0653DAA9,Bengaluru,240.02,259.28000000000003,240.0,19.28,0.07340815217499992,2022-06-02
344684B5,Kolkata,238.57,258.68,238.5,20.179999999999996,0.07986643969535798,2022-06-02
3F42A75F,Mumbai,254.94,272.94,254.43,18.509999999999998,0.07008100052169923,2022-06-02
7F6ACD62,Delhi,249.81,268.29,248.53,19.759999999999998,0.07122704402423995,2022-06-02
ACE43B7D,Chennai,258.05,280.73,258.03,22.699999999999996,0.07944519425259355,2022-06-02
ACE43B7D,Chennai,251.42,272.01,251.99,20.019999999999996,0.07378378979236318,2022-06-03
7F6ACD62,Delhi,259.28,276.24,258.88,17.360000000000003,0.0651827423537197,2022-06-03
3F42A75F,Mumbai,214.5,232.15,214.47,17.68,0.07658596425822213,2022-06-03
344684B5,Kolkata,235.05,254.83,235.13,19.7,0.0767353970216658,2022-06-03
0653DAA9,Bengaluru,256.02,279.62,255.31,24.310000000000002,0.08469163369650773,2022-06-03
0653DAA9,Bengaluru,231.3,252.2,230.82,21.38,0.08382175637550675,2022-06-04
344684B5,Kolkata,247.79,270.41,249.12,21.29,0.07810726816136562,2022-06-04
3F42A75F,Mumbai,225.88,243.63,225.86,17.77,0.07275663543361707,2022-06-04
7F6ACD62,Delhi,230.72,247.96,231.05,16.91,0.07002590855685348,2022-06-04
ACE43B7D,Chennai,261.43,284.09,261.3,22.790000000000006,0.08288303519272407,2022-06-04
7F6ACD62,Delhi,240.66,260.81,240.85,19.959999999999997,0.07916527570986162,2022-06-05
3F42A75F,Mumbai,254.47,270.96,252.75,18.209999999999997,0.0667671746875508,2022-06-05
ACE43B7D,Chennai,226.84,247.23,227.96,19.269999999999996,0.07791196813330242,2022-06-05
0653DAA9,Bengaluru,223.52,242.92,222.3,20.619999999999997,0.07706007113794436,2022-06-05
344684B5,Kolkata,246.01,267.76,246.62,21.14,0.07754052067039292,2022-06-05
0653DAA9,Bengaluru,259.45,279.69,258.85,20.84,0.07368947767038199,2022-06-06
344684B5,Kolkata,242.59,260.39,242.94,17.450000000000003,0.06794995401959172,2022-06-06
3F42A75F,Mumbai,239.53,260.11,240.61,19.5,0.07384343662181116,2022-06-06
7F6ACD62,Delhi,245.38,267.99,245.29,22.700000000000003,0.08317576092889306,2022-06-06
ACE43B7D,Chennai,230.92,246.71,229.35,17.36,0.07360131720487666,2022-06-06
ACE43B7D,Chennai,246.07,266.97,246.76,20.21,0.07645884614838024,2022-06-07
7F6ACD62,Delhi,239.69,260.63,238.69,21.939999999999998,0.08258357928951769,2022-06-07
3F42A75F,Mumbai,241.79,262.12,241.91,20.21,0.07635711177586609,2022-06-07
344684B5,Kolkata,248.96,270.62,249.33,21.290000000000003,0.07666167878917886,2022-06-07
0653DAA9,Bengaluru,240.69,263.39,242.34,21.05,0.07573566289931306,2022-06-07
0653DAA9,Bengaluru,246.78,264.86,246.92,17.94,0.07031793176955807,2022-06-08
344684B5,Kolkata,239.88,257.26,238.6,18.660000000000004,0.07024742440259578,2022-06-08
3F42A75F,Mumbai,249.32999999999998,266.68,247.49,19.189999999999998,0.06990195094012934,2022-06-08
7F6ACD62,Delhi,275.97,298.49,275.84,22.650000000000002,0.0751128822631482,2022-06-08
ACE43B7D,Chennai,271.71,293.06,271.72,21.34,0.07473228303226744,2022-06-08
7F6ACD62,Delhi,227.37,243.75,227.55,16.2,0.06659649507095453,2022-06-09
3F42A75F,Mumbai,240.15,257.29,239.45,17.840000000000003,0.07144468934265934,2022-06-09
ACE43B7D,Chennai,243.67,265.69,243.77,21.92,0.0839881768658592,2022-06-09
0653DAA9,Bengaluru,251.38,270.75,251.36,19.389999999999997,0.07479606428701974,2022-06-09
344684B5,Kolkata,237.22,254.73,236.69,18.039999999999996,0.07579917956361433,2022-06-09
0653DAA9,Bengaluru,252.84,270.77,251.82,18.95,0.07108818938395396,2022-06-10
344684B5,Kolkata,236.13,257.41,237.15,20.259999999999998,0.07785284969570878,2022-06-10
3F42A75F,Mumbai,229.0,247.46,228.49,18.97,0.07729449987883484,2022-06-10
7F6ACD62,Delhi,249.51,270.59,248.41,22.180000000000003,0.08081088632833056,2022-06-10
ACE43B7D,Chennai,257.91,277.7,258.19,19.51,0.07014121404895902,2022-06-10
7F6ACD62,Delhi,240.34,259.92,240.3,19.62,0.07495006259035576,2022-06-11
3F42A75F,Mumbai,233.22,251.28,233.73,17.55,0.07036709642011646,2022-06-11
ACE43B7D,Chennai,258.31,279.34,258.49,20.85,0.07250809725048933,2022-06-11
0653DAA9,Bengaluru,238.47,258.78000000000003,238.97,19.810000000000002,0.07757880160291836,2022-06-11
344684B5,Kolkata,238.29,259.0,237.82,21.18,0.08088507132079288,2022-06-11
0653DAA9,Bengaluru,262.08,281.71,262.67,19.04,0.06796431390490433,2022-06-12
344684B5,Kolkata,239.01,259.04,239.72,19.32,0.07069462613839873,2022-06-12
3F42A75F,Mumbai,227.05,243.94,226.59,17.349999999999998,0.07092379249417184,2022-06-12
7F6ACD62,Delhi,240.35,259.64,240.55,19.090000000000003,0.07594337012149739,2022-06-12
ACE43B7D,Chennai,267.92,288.5,267.95,20.549999999999997,0.07125865458834474,2022-06-12
0653DAA9,Bengaluru,232.19,250.3,232.68,17.62,0.07223722912676898,2022-06-13
344684B5,Kolkata,248.53,268.62,248.17,20.450000000000003,0.07642792719880168,2022-06-13
3F42A75F,Mumbai,229.88,249.12,229.57,19.549999999999997,0.07592632684001706,2022-06-13
7F6ACD62,Delhi,233.5,251.44,231.71,19.729999999999997,0.076811284746798,2022-06-13
ACE43B7D,Chennai,244.42,261.1,243.49,17.61,0.06916363589492049,2022-06-13
ACE43B7D,Chennai,243.21,264.37,244.23,20.14,0.07545862513772857,2022-06-14
3F42A75F,Mumbai,261.37,281.93,262.19,19.740000000000002,0.07084492879034113,2022-06-14
7F6ACD62,Delhi,238.15,257.75,238.01,19.74,0.07273303146256813,2022-06-14
0653DAA9,Bengaluru,241.56,261.98,242.31,19.67,0.07489403950991841,2022-06-14
344684B5,Kolkata,242.24,260.56,241.38,19.18,0.07514588181086,2022-06-14
0653DAA9,Bengaluru,223.47,238.89,223.7,15.189999999999996,0.06703409224872535,2022-06-15
344684B5,Kolkata,254.78,274.03,255.03,19.0,0.06947374121035639,2022-06-15
3F42A75F,Mumbai,230.83,249.06,231.51,17.55,0.0725642991884183,2022-06-15
7F6ACD62,Delhi,253.81,274.46,252.45,22.01,0.07814258038149857,2022-06-15
ACE43B7D,Chennai,244.61,266.18,243.9,22.28,0.08044025415572531,2022-06-15
ACE43B7D,Chennai,241.27,262.67,240.61,22.060000000000002,0.08427400763279919,2022-06-16
3F42A75F,Mumbai,229.92,250.18,229.53,20.65,0.0809819912616091,2022-06-16
7F6ACD62,Delhi,264.16,283.39,263.93,19.459999999999994,0.07047513171611837,2022-06-16
0653DAA9,Bengaluru,245.25,264.28,245.14000000000001,19.139999999999997,0.06829981055527823,2022-06-16
344684B5,Kolkata,252.41,273.26,252.21,21.05,0.07584975458114944,2022-06-16
0653DAA9,Bengaluru,231.94,254.49,233.15,21.34,0.08481829834382398,2022-06-17
344684B5,Kolkata,243.34,263.71,243.46,20.250000000000004,0.07815812504259653,2022-06-17
3F42A75F,Mumbai,239.26,257.57,239.35,18.22,0.0742608357329011,2022-06-17
7F6ACD62,Delhi,247.91,266.36,247.89000000000001,18.47,0.06868203732006326,2022-06-17
ACE43B7D,Chennai,231.7,248.95,231.02,17.930000000000003,0.07217305382829295,2022-06-17
7F6ACD62,Delhi,239.41,256.92,237.75,19.17,0.07530840590745913,2022-06-18
3F42A75F,Mumbai,241.15,258.44,241.09,17.35,0.06804426131166287,2022-06-18
ACE43B7D,Chennai,241.06,261.65,241.55,20.1,0.0746340437282365,2022-06-18
0653DAA9,Bengaluru,259.93,281.98,261.07,20.910000000000004,0.0747320977760166,2022-06-18
344684B5,Kolkata,243.35999999999999,260.42,242.66,17.76,0.06873992543105577,2022-06-18
ACE43B7D,Chennai,244.05,261.7,243.9,17.799999999999997,0.07020073931661376,2022-06-19
7F6ACD62,Delhi,250.84,269.77,250.44,19.33,0.07177375673707892,2022-06-19
0653DAA9,Bengaluru,238.81,258.28000000000003,238.4,19.88,0.076767156607366,2022-06-19
344684B5,Kolkata,251.82,272.99,252.06,20.93,0.0756044457040361,2022-06-19
3F42A75F,Mumbai,236.59,255.66,236.33,19.33,0.07725845443533426,2022-06-19
7F6ACD62,Delhi,244.89,264.27,243.86,20.41,0.07307863891179334,2022-06-20
3F42A75F,Mumbai,247.76,264.91,246.91,18.0,0.06683651697130001,2022-06-20
ACE43B7D,Chennai,258.54,279.18,256.95,22.23,0.08173898997562437,2022-06-20
0653DAA9,Bengaluru,250.44,270.98,248.95,22.03,0.0779614426243117,2022-06-20
344684B5,Kolkata,217.41,235.34,218.07999999999998,17.26,0.07350611415605011,2022-06-20
0653DAA9,Bengaluru,241.85,262.26,242.05,20.209999999999997,0.07693346219914349,2022-06-21
344684B5,Kolkata,222.06,240.55,221.43,19.12,0.07620620647941108,2022-06-21
7F6ACD62,Delhi,255.04,278.09,254.79,23.3,0.08457724827931058,2022-06-21
ACE43B7D,Chennai,247.37,266.97,248.02,18.950000000000003,0.0727718514547147,2022-06-21
3F42A75F,Mumbai,221.23,241.79,221.18,20.610000000000003,0.08068904440975726,2022-06-21
0653DAA9,Bengaluru,232.68,252.28,233.01,19.270000000000003,0.07663944979338433,2022-06-22
344684B5,Kolkata,245.16,264.74,244.39,20.35,0.07744364288968558,2022-06-22
3F42A75F,Mumbai,238.26,259.29,238.93,20.36,0.07839404989292435,2022-06-22
7F6ACD62,Delhi,227.29,245.56,226.65,18.909999999999997,0.07762414606629162,2022-06-22
ACE43B7D,Chennai,243.45,263.24,243.26,19.979999999999997,0.0748558135265147,2022-06-22
7F6ACD62,Delhi,245.84,267.95,245.82,22.129999999999995,0.08702615483314541,2022-06-23
ACE43B7D,Chennai,223.52,241.97,223.32,18.649999999999995,0.07960995283704798,2022-06-23
344684B5,Kolkata,250.58,270.87,250.85,20.019999999999996,0.07355189317149456,2022-06-23
0653DAA9,Bengaluru,243.88,264.68,243.78,20.900000000000002,0.07624774948951095,2022-06-23
3F42A75F,Mumbai,249.12,268.5,247.98,20.520000000000003,0.07641810342176697,2022-06-23
0653DAA9,Bengaluru,220.48,239.49,219.6,19.890000000000004,0.08122042304918228,2022-06-24
344684B5,Kolkata,251.92,271.16,251.0,20.160000000000004,0.07437379850042769,2022-06-24
3F42A75F,Mumbai,207.47,226.34,207.3,19.040000000000003,0.07859394170649875,2022-06-24
7F6ACD62,Delhi,248.2,269.55,248.65,20.9,0.07779692878674406,2022-06-24
ACE43B7D,Chennai,243.06,263.44,242.99,20.45,0.07849079182257511,2022-06-24
ACE43B7D,Chennai,249.17,269.7,247.72,21.98,0.08217215757185839,2022-06-25
7F6ACD62,Delhi,233.27,252.19,232.6,19.59,0.07840156385576376,2022-06-25
3F42A75F,Mumbai,254.79,275.8,254.7,21.1,0.07560830030295845,2022-06-25
0653DAA9,Bengaluru,260.25,285.19,260.16,25.03,0.08519398099159468,2022-06-25
344684B5,Kolkata,224.37,242.66,224.84,17.820000000000004,0.07131261003558782,2022-06-25
0653DAA9,Bengaluru,243.29,262.17,243.12,19.05,0.07394572233857756,2022-06-26
344684B5,Kolkata,257.8,274.38,255.82,18.56,0.06913320240857725,2022-06-26
3F42A75F,Mumbai,226.29,244.41,226.55,17.860000000000003,0.07427330506873919,2022-06-26
7F6ACD62,Delhi,268.04,290.94,268.09,22.85,0.07825705563942426,2022-06-26
ACE43B7D,Chennai,234.45,254.99,234.4,20.59,0.08021553821435913,2022-06-26
ACE43B7D,Chennai,234.42,254.0,235.47,18.529999999999998,0.07674985751308605,2022-06-27
3F42A75F,Mumbai,236.7,256.83,236.62,20.210000000000004,0.08205543771611735,2022-06-27
7F6ACD62,Delhi,230.97,249.65,230.31,19.34,0.07801751712122244,2022-06-27
0653DAA9,Bengaluru,240.77,259.99,241.45,18.540000000000003,0.07291109390996196,2022-06-27
344684B5,Kolkata,251.39000000000001,271.16,250.43,20.73,0.07943453586216198,2022-06-27
0653DAA9,Bengaluru,252.95,273.98,252.82,21.16,0.07729552903345739,2022-06-28
344684B5,Kolkata,248.6,267.05,249.09,17.96,0.06817867318051098,2022-06-28
3F42A75F,Mumbai,249.45,268.69,250.52,18.169999999999998,0.06725594095715051,2022-06-28
7F6ACD62,Delhi,242.37,259.2,241.29,17.91,0.07204924722982765,2022-06-28
ACE43B7D,Chennai,219.92,236.66,220.67,15.990000000000002,0.06875660663366155,2022-06-28
ACE43B7D,Chennai,268.68,288.94,268.95,19.990000000000002,0.07100560405897706,2022-06-29
3F42A75F,Mumbai,241.17,261.16,241.18,19.98,0.07702125285633,2022-06-29
7F6ACD62,Delhi,257.03,274.94,257.11,17.830000000000002,0.06743226347178753,2022-06-29
0653DAA9,Bengaluru,242.7,265.19,243.32999999999998,21.860000000000003,0.08029526511905492,2022-06-29
344684B5,Kolkata,249.57,272.59,249.07,23.52,0.08373974139218965,2022-06-29
0653DAA9,Bengaluru,246.01,266.45,246.49,19.960000000000004,0.07675072530533535,2022-06-30
344684B5,Kolkata,220.4,237.17,220.09,17.08,0.07329901658284439,2022-06-30
3F42A75F,Mumbai,255.26000000000002,275.82,255.58,20.24,0.07409199446468763,2022-06-30
7F6ACD62,Delhi,253.51,275.51,253.63,21.88,0.08103543750143534,2022-06-30
ACE43B7D,Chennai,241.1,260.93,241.06,19.87,0.07508412646606709,2022-06-30
7F6ACD62,Delhi,235.88,257.08,237.09,19.990000000000002,0.07864662064401876,2022-07-01
0653DAA9,Bengaluru,217.48,233.85,217.71,16.14,0.06989342704372334,2022-07-01
344684B5,Kolkata,239.53,257.04,239.05,17.990000000000002,0.0682239037171114,2022-07-01
3F42A75F,Mumbai,260.3,280.07,260.28,19.79,0.06774546439631612,2022-07-01
ACE43B7D,Chennai,234.21,254.4,234.41,19.990000000000002,0.07694878426863072,2022-07-01
7F6ACD62,Delhi,260.35,280.31,260.94,19.37,0.07020116002777292,2022-07-02
3F42A75F,Mumbai,248.61,264.34,248.23,16.110000000000003,0.06561629229374957,2022-07-02
ACE43B7D,Chennai,253.13,270.27,252.67,17.6,0.06534331787112457,2022-07-02
0653DAA9,Bengaluru,248.60999999999999,269.35,246.5,22.849999999999998,0.07965500071353042,2022-07-02
344684B5,Kolkata,252.05,272.05,251.56,20.490000000000002,0.07623510406751056,2022-07-02
0653DAA9,Bengaluru,253.94,272.81,254.24,18.57,0.06933667235195624,2022-07-03
344684B5,Kolkata,258.58,282.31,259.61,22.7,0.07848915035327851,2022-07-03
3F42A75F,Mumbai,236.95,254.53,237.11,17.42,0.07041681933976253,2022-07-03
7F6ACD62,Delhi,234.72,254.27,234.52,19.75,0.07565416416694565,2022-07-03
ACE43B7D,Chennai,243.61,262.08,243.16,18.919999999999998,0.07313531944991021,2022-07-03
0653DAA9,Bengaluru,231.57,250.5,232.15,18.35,0.07454817700248968,2022-07-04
344684B5,Kolkata,232.97,250.63,233.08,17.55,0.06989776088905006,2022-07-04
3F42A75F,Mumbai,267.37,287.9,266.76,21.140000000000004,0.07452374479376453,2022-07-04
7F6ACD62,Delhi,237.95,256.78,238.08,18.7,0.07148710504560778,2022-07-04
ACE43B7D,Chennai,256.67,277.39,257.08,20.310000000000006,0.07333965322875266,2022-07-04
ACE43B7D,Chennai,263.61,282.29,264.33,17.96,0.0675065018164583,2022-07-05
7F6ACD62,Delhi,254.64,277.16,255.04999999999998,22.110000000000003,0.07643468063663193,2022-07-05
0653DAA9,Bengaluru,228.97,249.64,229.24,20.400000000000002,0.08074633211972294,2022-07-05
